full_name,name,owner,html_url,description,language,created_at,updated_at,pushed_at,size,stargazers_count,watchers_count,forks_count,open_issues_count,subscribers_count,network_count,archived,total_lines,langs_percentage,issues_count,closed_issues_count,closed_pulls_count,open_pulls_count,total_pulls_count,merged_pulls_count,commits_count,first_commit_date,last_commit_date,branches_count,topics,contributors_count,timestamp
googlearchive/tango-examples-c,tango-examples-c,googlearchive,https://github.com/googlearchive/tango-examples-c,JNI example projects for Project Tango [deprecated] C-API,C++,2014-07-08 17:32:23+00:00,2024-05-02 10:06:36+00:00,2018-03-01 19:39:53+00:00,310878,337,337,204,22,82,204,True,1003697,"{'C++': '79.88%', 'Java': '15.80%', 'Makefile': '4.32%'}",118,96,90,2,92,76,473,2015-09-19 15:18:10+00:00,2018-03-01 19:39:52+00:00,15,[],10,20240809_225259
googlearchive/android-BasicContactables,android-BasicContactables,googlearchive,https://github.com/googlearchive/android-BasicContactables,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:00:09+00:00,2023-08-01 06:49:07+00:00,2019-10-18 16:14:02+00:00,502,46,46,25,0,21,25,True,34832,{'Java': '100.00%'},1,1,1,0,1,0,27,2014-09-02 18:00:09+00:00,2019-10-18 16:14:01+00:00,1,[],2,20240809_225301
googlearchive/android-BasicGestureDetect,android-BasicGestureDetect,googlearchive,https://github.com/googlearchive/android-BasicGestureDetect,Migrated:,Java,2014-09-02 18:00:11+00:00,2023-01-28 17:12:31+00:00,2019-09-10 21:47:16+00:00,306,60,60,62,0,18,62,True,39381,{'Java': '100.00%'},0,0,0,0,0,0,25,2014-09-02 18:00:12+00:00,2019-09-10 21:47:15+00:00,1,[],2,20240809_225304
googlearchive/android-BasicImmersiveMode,android-BasicImmersiveMode,googlearchive,https://github.com/googlearchive/android-BasicImmersiveMode,Migrated:,Java,2014-09-02 18:00:14+00:00,2023-01-28 17:16:40+00:00,2019-09-10 21:29:33+00:00,468,23,23,20,0,18,20,True,36561,{'Java': '100.00%'},0,0,0,0,0,0,25,2014-09-02 18:00:15+00:00,2019-09-10 21:29:32+00:00,1,[],2,20240809_225304
googlearchive/android-BasicMediaRouter,android-BasicMediaRouter,googlearchive,https://github.com/googlearchive/android-BasicMediaRouter,Migrated:,Java,2014-09-02 18:00:21+00:00,2023-09-08 16:50:19+00:00,2019-09-24 18:17:42+00:00,121,37,37,27,0,19,27,True,39394,{'Java': '100.00%'},0,0,0,0,0,0,25,2014-09-02 18:00:21+00:00,2019-09-24 18:17:41+00:00,1,[],2,20240809_225304
googlearchive/android-BasicMediaDecoder,android-BasicMediaDecoder,googlearchive,https://github.com/googlearchive/android-BasicMediaDecoder,Migrated:,Java,2014-09-02 18:00:17+00:00,2024-02-03 18:46:40+00:00,2019-09-24 18:27:19+00:00,7127,147,147,70,0,24,70,True,29134,{'Java': '100.00%'},1,1,0,0,0,0,26,2014-09-02 18:00:18+00:00,2019-09-24 18:27:19+00:00,1,[],3,20240809_225304
googlearchive/android-BasicMultitouch,android-BasicMultitouch,googlearchive,https://github.com/googlearchive/android-BasicMultitouch,Migrated:,Java,2014-09-02 18:00:23+00:00,2024-03-07 23:09:46+00:00,2019-09-10 21:47:52+00:00,290,34,34,31,0,18,31,True,43526,{'Java': '100.00%'},1,1,0,0,0,0,25,2014-09-02 18:00:24+00:00,2019-09-10 21:47:51+00:00,1,[],2,20240809_225305
googlearchive/android-BasicNetworking,android-BasicNetworking,googlearchive,https://github.com/googlearchive/android-BasicNetworking,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:00:26+00:00,2023-01-28 17:01:18+00:00,2019-10-04 17:50:23+00:00,363,98,98,70,0,35,70,True,34360,{'Java': '100.00%'},1,1,0,0,0,0,25,2014-09-02 18:00:27+00:00,2019-10-04 17:50:22+00:00,1,[],2,20240809_225305
googlearchive/android-BasicRenderScript,android-BasicRenderScript,googlearchive,https://github.com/googlearchive/android-BasicRenderScript,Migrated:,,2014-09-02 18:00:31+00:00,2023-03-14 07:43:36+00:00,2019-09-05 20:34:21+00:00,1841,68,68,39,0,17,39,True,0,{},7,7,2,0,2,1,26,2014-09-02 18:00:32+00:00,2019-09-05 20:34:20+00:00,2,[],2,20240809_225305
googlearchive/android-BasicTransition,android-BasicTransition,googlearchive,https://github.com/googlearchive/android-BasicTransition,Migrated:,,2014-09-02 18:00:36+00:00,2023-01-28 17:20:08+00:00,2019-09-04 22:41:16+00:00,310,104,104,42,0,19,42,True,0,{},3,3,2,0,2,1,27,2014-09-02 18:00:37+00:00,2019-09-04 22:41:16+00:00,2,[],2,20240809_225305
googlearchive/android-BatchStepSensor,android-BatchStepSensor,googlearchive,https://github.com/googlearchive/android-BatchStepSensor,Migrated:,Java,2014-09-02 18:00:39+00:00,2023-10-02 13:01:47+00:00,2019-09-10 21:13:42+00:00,1057,130,130,43,0,22,43,True,124251,{'Java': '100.00%'},2,2,1,0,1,0,26,2014-09-02 18:00:39+00:00,2019-09-10 21:13:41+00:00,1,[],2,20240809_225305
googlearchive/android-BasicSyncAdapter,android-BasicSyncAdapter,googlearchive,https://github.com/googlearchive/android-BasicSyncAdapter,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:00:34+00:00,2024-07-19 22:04:15+00:00,2019-10-17 22:55:37+00:00,475,236,236,121,0,22,121,True,101928,{'Java': '100.00%'},14,14,5,0,5,1,27,2014-09-02 18:00:34+00:00,2019-10-17 22:55:36+00:00,1,[],4,20240809_225305
googlearchive/android-BasicNotifications,android-BasicNotifications,googlearchive,https://github.com/googlearchive/android-BasicNotifications,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:00:28+00:00,2024-07-01 21:36:34+00:00,2019-09-27 23:19:54+00:00,365,90,90,75,3,27,75,True,6099,{'Java': '100.00%'},8,5,1,3,4,0,25,2014-09-02 18:00:29+00:00,2019-09-27 23:19:54+00:00,1,[],2,20240809_225305
googlearchive/android-CardEmulation,android-CardEmulation,googlearchive,https://github.com/googlearchive/android-CardEmulation,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:00:47+00:00,2024-06-08 15:47:07+00:00,2019-10-04 17:52:07+00:00,628,158,158,87,0,28,87,True,47857,{'Java': '100.00%'},12,12,0,0,0,0,25,2014-09-02 18:00:47+00:00,2019-10-04 17:52:07+00:00,1,[],2,20240809_225305
googlearchive/android-BorderlessButtons,android-BorderlessButtons,googlearchive,https://github.com/googlearchive/android-BorderlessButtons,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:00:44+00:00,2024-01-28 14:52:42+00:00,2019-10-04 22:47:25+00:00,345,45,45,48,0,17,48,True,28285,{'Java': '100.00%'},3,3,1,0,1,0,25,2014-09-02 18:00:45+00:00,2019-10-04 22:47:24+00:00,1,[],2,20240809_225306
googlearchive/android-BluetoothLeGatt,android-BluetoothLeGatt,googlearchive,https://github.com/googlearchive/android-BluetoothLeGatt,Migrated:,Java,2014-09-02 18:00:41+00:00,2024-07-17 05:56:09+00:00,2019-09-10 21:51:06+00:00,315,919,919,588,0,88,588,True,37611,{'Java': '100.00%'},26,26,16,0,16,0,26,2014-09-02 18:00:42+00:00,2019-09-10 21:51:05+00:00,1,[],3,20240809_225306
googlearchive/android-CardReader,android-CardReader,googlearchive,https://github.com/googlearchive/android-CardReader,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:00:50+00:00,2023-11-06 08:47:44+00:00,2019-10-04 17:54:43+00:00,616,108,108,70,0,28,70,True,43072,{'Java': '100.00%'},3,3,1,0,1,0,25,2014-09-02 18:00:50+00:00,2019-10-04 17:54:42+00:00,1,[],2,20240809_225306
googlearchive/android-CustomChoiceList,android-CustomChoiceList,googlearchive,https://github.com/googlearchive/android-CustomChoiceList,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:00:53+00:00,2023-01-28 17:01:08+00:00,2019-10-04 22:48:58+00:00,314,54,54,50,0,19,50,True,40760,{'Java': '100.00%'},6,6,1,0,1,0,25,2014-09-02 18:00:53+00:00,2019-10-04 22:48:58+00:00,1,[],2,20240809_225306
googlearchive/android-CustomNotifications,android-CustomNotifications,googlearchive,https://github.com/googlearchive/android-CustomNotifications,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:00:55+00:00,2024-07-19 14:59:33+00:00,2019-09-27 23:19:13+00:00,532,115,115,75,0,21,75,True,5168,{'Java': '100.00%'},2,2,1,0,1,0,25,2014-09-02 18:00:56+00:00,2019-09-27 23:19:12+00:00,1,[],2,20240809_225306
googlearchive/android-CustomTransition,android-CustomTransition,googlearchive,https://github.com/googlearchive/android-CustomTransition,Migrated:,,2014-09-02 18:00:58+00:00,2023-09-06 08:57:08+00:00,2019-09-04 22:42:22+00:00,254,103,103,51,0,24,51,True,0,{},4,4,3,0,3,1,27,2014-09-02 18:00:58+00:00,2019-09-04 22:42:21+00:00,2,[],2,20240809_225307
googlearchive/android-DisplayingBitmaps,android-DisplayingBitmaps,googlearchive,https://github.com/googlearchive/android-DisplayingBitmaps,Migrated:,Java,2014-09-02 18:01:00+00:00,2024-03-22 08:20:58+00:00,2019-09-10 20:02:51+00:00,1057,271,271,124,0,48,124,True,222571,{'Java': '100.00%'},10,10,3,0,3,0,26,2014-09-02 18:01:01+00:00,2019-09-10 20:02:50+00:00,1,[],2,20240809_225307
googlearchive/android-DoneBar,android-DoneBar,googlearchive,https://github.com/googlearchive/android-DoneBar,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:01:03+00:00,2024-06-27 13:03:07+00:00,2019-10-18 16:12:35+00:00,499,56,56,28,0,21,28,True,11282,{'Java': '100.00%'},0,0,0,0,0,0,26,2014-09-02 18:01:04+00:00,2019-10-18 16:12:34+00:00,1,[],2,20240809_225308
googlearchive/android-HorizontalPaging,android-HorizontalPaging,googlearchive,https://github.com/googlearchive/android-HorizontalPaging,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:01:08+00:00,2024-06-27 13:03:06+00:00,2019-10-04 22:35:38+00:00,249,70,70,33,0,21,33,True,10768,{'Java': '100.00%'},0,0,0,0,0,0,26,2014-09-02 18:01:09+00:00,2019-10-04 22:35:37+00:00,1,[],2,20240809_225311
googlearchive/android-ImmersiveMode,android-ImmersiveMode,googlearchive,https://github.com/googlearchive/android-ImmersiveMode,Migrated:,Java,2014-09-02 18:01:11+00:00,2023-05-13 05:00:05+00:00,2019-09-10 21:33:58+00:00,120,63,63,31,0,19,31,True,39005,{'Java': '100.00%'},0,0,0,0,0,0,25,2014-09-02 18:01:12+00:00,2019-09-10 21:33:58+00:00,1,[],2,20240809_225312
googlearchive/android-MediaRouter,android-MediaRouter,googlearchive,https://github.com/googlearchive/android-MediaRouter,Migrated:,Java,2014-09-02 18:01:16+00:00,2023-01-28 17:07:38+00:00,2019-09-24 18:20:25+00:00,170,42,42,24,0,18,24,True,157241,{'Java': '100.00%'},0,0,0,0,0,0,25,2014-09-02 18:01:17+00:00,2019-09-24 18:20:24+00:00,1,[],2,20240809_225312
googlearchive/android-MediaRecorder,android-MediaRecorder,googlearchive,https://github.com/googlearchive/android-MediaRecorder,Migrated:,Java,2014-09-02 18:01:14+00:00,2023-06-26 14:44:22+00:00,2019-09-24 19:04:03+00:00,992,299,299,182,0,35,182,True,32949,{'Java': '100.00%'},18,18,7,0,7,5,40,2014-09-02 18:01:14+00:00,2019-09-24 19:04:02+00:00,1,[],7,20240809_225312
googlearchive/android-RenderScriptIntrinsic,android-RenderScriptIntrinsic,googlearchive,https://github.com/googlearchive/android-RenderScriptIntrinsic,Migrated:,,2014-09-02 18:01:21+00:00,2023-01-28 17:19:57+00:00,2019-09-05 20:35:01+00:00,2860,67,67,23,0,17,23,True,0,{},3,3,2,0,2,1,26,2014-09-02 18:01:22+00:00,2019-09-05 20:35:00+00:00,2,[],2,20240809_225312
googlearchive/android-RepeatingAlarm,android-RepeatingAlarm,googlearchive,https://github.com/googlearchive/android-RepeatingAlarm,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:01:24+00:00,2024-06-27 13:03:06+00:00,2019-10-11 17:39:15+00:00,117,125,125,88,0,21,88,True,32861,{'Java': '100.00%'},3,3,1,0,1,0,25,2014-09-02 18:01:25+00:00,2019-10-11 17:39:14+00:00,1,[],2,20240809_225312
googlearchive/android-StorageClient,android-StorageClient,googlearchive,https://github.com/googlearchive/android-StorageClient,Migrated:,Java,2014-09-02 18:01:32+00:00,2023-09-06 08:55:09+00:00,2019-09-05 23:12:36+00:00,341,65,65,35,0,20,35,True,41885,{'Java': '100.00%'},0,0,0,0,0,0,25,2014-09-02 18:01:33+00:00,2019-09-05 23:12:36+00:00,1,[],2,20240809_225312
googlearchive/android-NetworkConnect,android-NetworkConnect,googlearchive,https://github.com/googlearchive/android-NetworkConnect,Migrated:,Java,2014-09-02 18:01:19+00:00,2024-04-30 22:17:59+00:00,2019-09-10 21:52:49+00:00,262,149,149,132,0,35,132,True,19210,{'Java': '100.00%'},4,4,1,0,1,0,26,2014-09-02 18:01:19+00:00,2019-09-10 21:52:48+00:00,1,[],2,20240809_225312
googlearchive/android-SlidingTabsColors,android-SlidingTabsColors,googlearchive,https://github.com/googlearchive/android-SlidingTabsColors,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:01:29+00:00,2024-07-19 22:04:14+00:00,2019-10-17 23:02:28+00:00,274,153,153,64,0,31,64,True,63230,{'Java': '100.00%'},2,2,0,0,0,0,25,2014-09-02 18:01:30+00:00,2019-10-17 23:02:27+00:00,1,[],2,20240809_225313
googlearchive/android-SlidingTabsBasic,android-SlidingTabsBasic,googlearchive,https://github.com/googlearchive/android-SlidingTabsBasic,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:01:27+00:00,2024-02-09 23:47:38+00:00,2019-10-17 23:00:10+00:00,131,232,232,102,0,33,102,True,57221,{'Java': '100.00%'},9,9,4,0,4,1,27,2014-09-02 18:01:27+00:00,2019-10-17 23:00:09+00:00,1,[],4,20240809_225313
googlearchive/android-SwipeRefreshLayoutBasic,android-SwipeRefreshLayoutBasic,googlearchive,https://github.com/googlearchive/android-SwipeRefreshLayoutBasic,Migrated:,Java,2014-09-02 18:01:37+00:00,2023-01-28 17:12:37+00:00,2019-09-10 21:44:03+00:00,138,83,83,53,0,25,53,True,74427,{'Java': '100.00%'},0,0,0,0,0,0,25,2014-09-02 18:01:38+00:00,2019-09-10 21:44:02+00:00,1,[],2,20240809_225313
googlearchive/android-StorageProvider,android-StorageProvider,googlearchive,https://github.com/googlearchive/android-StorageProvider,Migrated:,Java,2014-09-02 18:01:34+00:00,2023-09-08 16:50:19+00:00,2019-09-05 23:11:58+00:00,654,90,90,51,0,23,51,True,56780,{'Java': '100.00%'},6,6,1,0,1,0,27,2014-09-02 18:01:35+00:00,2019-09-05 23:11:57+00:00,1,[],2,20240809_225313
googlearchive/android-SwipeRefreshListFragment,android-SwipeRefreshListFragment,googlearchive,https://github.com/googlearchive/android-SwipeRefreshListFragment,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-09-02 18:01:40+00:00,2024-01-15 15:01:37+00:00,2019-10-04 22:53:04+00:00,887,170,170,82,0,30,82,True,81920,{'Java': '100.00%'},2,2,1,0,1,0,25,2014-09-02 18:01:40+00:00,2019-10-04 22:53:03+00:00,1,[],2,20240809_225313
googlearchive/android-SwipeRefreshMultipleViews,android-SwipeRefreshMultipleViews,googlearchive,https://github.com/googlearchive/android-SwipeRefreshMultipleViews,Migrated:,Java,2014-09-02 18:01:43+00:00,2024-07-19 03:02:53+00:00,2019-09-10 21:43:41+00:00,136,245,245,84,0,33,84,True,80652,{'Java': '100.00%'},1,1,1,0,1,0,25,2014-09-02 18:01:43+00:00,2019-09-10 21:43:40+00:00,1,[],2,20240809_225313
googlearchive/android-TextLinkify,android-TextLinkify,googlearchive,https://github.com/googlearchive/android-TextLinkify,Migrated:,Java,2014-09-02 18:01:45+00:00,2024-07-19 03:02:49+00:00,2019-09-10 21:30:54+00:00,524,165,165,52,0,26,52,True,31447,{'Java': '100.00%'},0,0,0,0,0,0,25,2014-09-02 18:01:46+00:00,2019-09-10 21:30:53+00:00,1,[],2,20240809_225313
googlearchive/android-TextSwitcher,android-TextSwitcher,googlearchive,https://github.com/googlearchive/android-TextSwitcher,This sample has been deprecated/archived.,Java,2014-09-02 18:01:48+00:00,2024-07-19 02:54:12+00:00,2019-09-05 15:56:42+00:00,266,138,138,61,0,25,61,True,27461,{'Java': '100.00%'},0,0,0,0,0,0,25,2014-09-02 18:01:48+00:00,2019-09-05 15:56:42+00:00,2,[],2,20240809_225313
googlearchive/picture-swiper,picture-swiper,googlearchive,https://github.com/googlearchive/picture-swiper,"A sample app that incorporates <flickr-photos-search>, <swipeable-card>, and <core-localstorage>.",,2014-09-30 23:55:46+00:00,2023-01-28 20:59:54+00:00,2014-10-01 01:41:59+00:00,696,3,3,2,0,24,2,True,0,{},0,0,0,0,0,0,2,2014-09-30 23:57:13+00:00,2014-10-01 01:40:54+00:00,2,[],1,20240809_225314
googlearchive/android-google-accounts,android-google-accounts,googlearchive,https://github.com/googlearchive/android-google-accounts,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-10-03 17:17:14+00:00,2024-01-02 08:03:31+00:00,2019-10-04 18:05:25+00:00,172,56,56,32,0,21,32,True,33430,{'Java': '100.00%'},1,1,0,0,0,0,12,2014-09-12 00:15:06+00:00,2019-10-04 18:05:24+00:00,1,[],4,20240809_225315
googlearchive/android-BluetoothChat,android-BluetoothChat,googlearchive,https://github.com/googlearchive/android-BluetoothChat,Migrated:,Java,2014-10-04 01:13:56+00:00,2024-08-06 09:10:49+00:00,2019-09-10 21:52:23+00:00,571,995,995,642,0,90,642,True,72226,{'Java': '100.00%'},18,18,13,0,13,0,26,2014-10-04 01:13:57+00:00,2019-09-10 21:52:22+00:00,1,[],2,20240809_225315
googlearchive/android-MediaEffects,android-MediaEffects,googlearchive,https://github.com/googlearchive/android-MediaEffects,Migrated:,Java,2014-10-04 01:14:12+00:00,2023-05-19 08:50:32+00:00,2019-09-10 20:04:35+00:00,1400,98,98,61,0,19,61,True,48124,{'Java': '100.00%'},3,3,1,0,1,0,25,2014-10-04 01:14:14+00:00,2019-09-10 20:04:34+00:00,1,[],2,20240809_225316
googlearchive/android-SynchronizedNotifications,android-SynchronizedNotifications,googlearchive,https://github.com/googlearchive/android-SynchronizedNotifications,"This sample was deprecated on February 9th, 2017. ",Java,2014-10-04 01:14:35+00:00,2024-07-19 03:02:42+00:00,2019-08-26 17:47:44+00:00,450,93,93,60,0,31,60,True,51392,{'Java': '100.00%'},0,0,0,0,0,0,29,2014-10-04 01:14:36+00:00,2019-08-26 17:47:44+00:00,1,[],2,20240809_225318
googlearchive/android-CardView,android-CardView,googlearchive,https://github.com/googlearchive/android-CardView,Migrated:,Java,2014-10-04 02:41:57+00:00,2024-07-19 03:02:53+00:00,2019-09-10 21:43:14+00:00,126,264,264,198,0,45,198,True,14138,"{'Java': '54.03%', 'Kotlin': '45.97%'}",6,6,3,0,3,0,27,2014-10-04 02:41:58+00:00,2019-09-10 21:43:14+00:00,1,[],2,20240809_225319
googlearchive/android-DrawableTinting,android-DrawableTinting,googlearchive,https://github.com/googlearchive/android-DrawableTinting,migrated:,Java,2014-10-04 02:42:00+00:00,2023-01-28 17:10:59+00:00,2019-09-10 20:01:17+00:00,129,53,53,23,0,15,23,True,41076,{'Java': '100.00%'},1,1,0,0,0,0,25,2014-10-04 02:42:00+00:00,2019-09-10 20:01:16+00:00,1,[],2,20240809_225319
googlearchive/android-LNotifications,android-LNotifications,googlearchive,https://github.com/googlearchive/android-LNotifications,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-10-04 02:42:02+00:00,2023-06-19 20:58:35+00:00,2019-10-04 22:37:02+00:00,572,57,57,47,0,20,47,True,28323,{'Java': '100.00%'},3,3,0,0,0,0,26,2014-10-04 02:42:03+00:00,2019-10-04 22:37:01+00:00,1,[],2,20240809_225319
googlearchive/android-AppRestrictionSchema,android-AppRestrictionSchema,googlearchive,https://github.com/googlearchive/android-AppRestrictionSchema,Migrated:,Java,2014-10-17 16:04:59+00:00,2023-01-28 17:10:59+00:00,2019-09-10 20:24:45+00:00,274,41,41,22,0,21,22,True,39032,{'Java': '100.00%'},1,1,0,0,0,0,27,2014-10-17 16:05:02+00:00,2019-09-10 20:24:44+00:00,1,[],2,20240809_225320
googlearchive/android-AppRestrictionEnforcer,android-AppRestrictionEnforcer,googlearchive,https://github.com/googlearchive/android-AppRestrictionEnforcer,Migrated:,Java,2014-10-17 16:04:56+00:00,2023-11-09 15:50:46+00:00,2019-09-10 20:25:17+00:00,303,40,40,33,0,26,33,True,42329,{'Java': '100.00%'},3,3,0,0,0,0,26,2014-11-19 00:16:40+00:00,2019-09-10 20:25:16+00:00,1,[],2,20240809_225320
googlearchive/android-DocumentCentricApps,android-DocumentCentricApps,googlearchive,https://github.com/googlearchive/android-DocumentCentricApps,Migrated:,Java,2014-10-17 16:05:24+00:00,2023-03-27 11:25:15+00:00,2019-09-10 21:31:17+00:00,1422,52,52,29,0,21,29,True,14408,{'Java': '100.00%'},1,1,0,0,0,0,25,2014-10-17 16:05:28+00:00,2019-09-10 21:31:17+00:00,1,[],2,20240809_225320
googlearchive/android-DocumentCentricRelinquishIdentity,android-DocumentCentricRelinquishIdentity,googlearchive,https://github.com/googlearchive/android-DocumentCentricRelinquishIdentity,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-10-17 16:05:33+00:00,2023-01-28 17:01:19+00:00,2019-10-04 18:03:32+00:00,136,12,12,12,0,16,12,True,4101,{'Java': '100.00%'},0,0,0,0,0,0,24,2014-10-17 16:05:37+00:00,2019-10-04 18:03:31+00:00,1,[],2,20240809_225320
googlearchive/android-RecyclerView,android-RecyclerView,googlearchive,https://github.com/googlearchive/android-RecyclerView,Migrated:,Java,2014-10-04 02:42:07+00:00,2024-07-26 19:25:52+00:00,2019-09-10 21:42:53+00:00,504,673,673,368,0,79,368,True,69203,"{'Java': '56.07%', 'Kotlin': '43.93%'}",13,13,7,0,7,0,26,2014-10-04 02:42:07+00:00,2019-09-10 21:42:52+00:00,1,[],2,20240809_225320
googlearchive/android-ActivitySceneTransitionBasic,android-ActivitySceneTransitionBasic,googlearchive,https://github.com/googlearchive/android-ActivitySceneTransitionBasic,Migrated:,,2014-10-17 16:04:36+00:00,2023-07-11 03:00:02+00:00,2019-09-04 22:49:22+00:00,9153,368,368,114,0,36,114,True,0,{},13,13,4,0,4,1,28,2014-10-17 16:04:40+00:00,2019-09-04 22:49:21+00:00,2,[],2,20240809_225320
googlearchive/android-HdrViewfinder,android-HdrViewfinder,googlearchive,https://github.com/googlearchive/android-HdrViewfinder,Migrated:,Java,2014-10-17 16:06:13+00:00,2024-04-06 10:55:36+00:00,2019-09-19 17:39:12+00:00,948,121,121,48,0,26,48,True,53114,"{'Java': '94.73%', 'RenderScript': '5.27%'}",6,6,0,0,0,0,25,2014-10-17 16:06:16+00:00,2019-09-19 17:39:11+00:00,1,[],2,20240809_225320
googlearchive/android-Interpolator,android-Interpolator,googlearchive,https://github.com/googlearchive/android-Interpolator,Migrated:,,2014-10-17 16:06:34+00:00,2023-02-21 07:48:36+00:00,2019-09-04 22:46:54+00:00,285,88,88,39,0,22,39,True,0,{},7,7,3,0,3,1,26,2014-10-17 16:06:38+00:00,2019-09-04 22:46:53+00:00,2,[],2,20240809_225321
googlearchive/android-DataLayer,android-DataLayer,googlearchive,https://github.com/googlearchive/android-DataLayer,Migrated:,,2014-10-23 16:19:36+00:00,2023-01-28 17:20:02+00:00,2019-09-05 18:43:15+00:00,1935,58,58,31,0,19,31,True,0,{},7,7,3,0,3,1,37,2014-10-23 16:19:36+00:00,2019-09-05 18:43:14+00:00,2,[],2,20240809_225321
googlearchive/android-SpeedTracker,android-SpeedTracker,googlearchive,https://github.com/googlearchive/android-SpeedTracker,Migrated:,,2014-10-23 16:20:48+00:00,2024-08-01 23:09:42+00:00,2019-09-05 18:16:22+00:00,288,128,128,79,0,31,79,True,0,{},11,11,6,0,6,2,37,2014-10-23 16:20:49+00:00,2019-09-02 22:31:22+00:00,3,[],4,20240809_225321
googlearchive/android-JumpingJack,android-JumpingJack,googlearchive,https://github.com/googlearchive/android-JumpingJack,Migrated:,,2014-10-23 16:20:18+00:00,2023-01-28 17:20:02+00:00,2019-09-05 18:38:12+00:00,248,39,39,18,0,19,18,True,0,{},3,3,1,0,1,1,35,2014-10-23 16:20:18+00:00,2019-09-05 18:38:11+00:00,2,[],2,20240809_225321
googlearchive/apps-script-templates,apps-script-templates,googlearchive,https://github.com/googlearchive/apps-script-templates,This repository contains a number of code templates for Google Apps Script that provide example frameworks for Apps Script projects.,HTML,2014-11-05 15:34:39+00:00,2024-08-10 00:47:02+00:00,2018-03-27 02:19:47+00:00,60,149,149,53,1,31,53,True,110313,"{'HTML': '56.92%', 'JavaScript': '43.08%'}",2,1,1,0,1,1,9,2014-11-07 18:57:41+00:00,2018-03-27 02:19:46+00:00,1,[],3,20240809_225321
googlearchive/android-MessagingService,android-MessagingService,googlearchive,https://github.com/googlearchive/android-MessagingService,This sample has been deprecated/archived. Check this repo for related samples:,Java,2014-11-18 17:12:07+00:00,2024-06-19 13:57:41+00:00,2019-10-03 23:09:42+00:00,400,226,226,137,0,44,137,True,25849,{'Java': '100.00%'},6,6,2,0,2,1,30,2014-11-18 17:12:08+00:00,2019-10-03 23:09:41+00:00,1,[],4,20240809_225321
googlearchive/android-MediaBrowserService,android-MediaBrowserService,googlearchive,https://github.com/googlearchive/android-MediaBrowserService,This sample is deprecated.,Java,2014-11-18 17:33:18+00:00,2024-08-01 18:20:13+00:00,2019-10-03 22:57:42+00:00,12902,455,455,187,0,47,187,True,63918,{'Java': '100.00%'},11,11,1,0,1,0,27,2014-11-18 17:12:00+00:00,2019-10-03 22:57:42+00:00,1,[],2,20240809_225322
googlearchive/android-WatchFace,android-WatchFace,googlearchive,https://github.com/googlearchive/android-WatchFace,Migrated:,,2014-12-10 18:03:20+00:00,2024-08-01 18:21:02+00:00,2019-09-05 18:43:59+00:00,2987,300,300,141,0,48,141,True,0,{},25,25,8,0,8,1,35,2014-12-10 18:03:21+00:00,2019-09-05 18:43:58+00:00,2,"['watchface', 'complications', 'android', 'android-wear', 'java', 'watch-faces']",2,20240809_225323
googlearchive/android-ScreenCapture,android-ScreenCapture,googlearchive,https://github.com/googlearchive/android-ScreenCapture,Migrated:,Java,2014-12-15 19:50:42+00:00,2024-08-09 15:15:31+00:00,2019-09-24 19:11:32+00:00,337,1025,1025,269,0,87,269,True,38202,{'Java': '100.00%'},13,13,2,0,2,1,25,2014-12-15 19:50:43+00:00,2019-09-24 19:11:32+00:00,1,[],4,20240809_225324
googlearchive/android-nearby,android-nearby,googlearchive,https://github.com/googlearchive/android-nearby,Migrated:,Java,2015-02-28 05:01:39+00:00,2024-08-02 01:19:06+00:00,2019-09-10 21:53:55+00:00,497,492,492,326,0,66,326,True,124871,{'Java': '100.00%'},44,44,15,0,15,8,47,2015-02-28 04:49:52+00:00,2019-09-10 21:53:55+00:00,2,[],12,20240809_225327
googlearchive/android-BeamLargeFiles,android-BeamLargeFiles,googlearchive,https://github.com/googlearchive/android-BeamLargeFiles,Migrated:,Java,2015-03-31 01:42:24+00:00,2023-09-11 07:59:16+00:00,2019-09-10 21:51:34+00:00,330,64,64,33,0,23,33,True,39920,{'Java': '100.00%'},0,0,0,0,0,0,19,2015-03-31 01:49:35+00:00,2019-09-10 21:51:34+00:00,1,[],2,20240809_225327
